,Alice_a,out
4772,21,381.0
4773,58,418.0
4774,73,433.0
4775,89,449.0
4776,20,380.0
4777,25,385.0
4778,86,446.0
4779,74,434.0
4780,15,375.0
4781,91,451.0
4782,63,423.0
4783,80,440.0
4784,98,458.0
4785,89,449.0
4786,50,410.0
4787,100,460.0
4788,46,406.0
4789,68,428.0
4790,82,442.0
4791,58,418.0
4792,13,373.0
4793,43,403.0
4794,8,368.0
4795,4,364.0
4796,84,444.0
4797,79,439.0
4798,48,408.0
4799,21,381.0
4800,19,379.0
4801,79,439.0
4802,96,456.0
4803,12,372.0
4804,6,366.0
4805,99,459.0
4806,78,438.0
4807,23,383.0
4808,67,427.0
4809,72,432.0
4810,88,448.0
4811,8,368.0
4812,8,368.0
4813,31,391.0
4814,38,398.0
4815,80,440.0
4816,31,391.0
4817,22,382.0
4818,37,397.0
4819,46,406.0
4820,58,418.0
4821,35,395.0
4822,67,427.0
4823,58,418.0
4824,3,363.0
4825,33,393.0
4826,98,458.0
4827,41,401.0
4828,70,430.0
4829,90,450.0
4830,82,442.0
4831,21,381.0
4832,26,386.0
4833,30,390.0
4834,15,375.0
4835,88,448.0
4836,80,440.0
4837,68,428.0
4838,54,414.0
4839,54,414.0
4840,26,386.0
4841,79,439.0
4842,15,375.0
4843,56,416.0
4844,57,417.0
4845,24,384.0
4846,93,453.0
4847,77,437.0
4848,37,397.0
4849,70,430.0
4850,86,446.0
4851,60,420.0
4852,65,425.0
4853,99,459.0
4854,87,447.0
4855,90,450.0
4856,44,404.0
4857,64,424.0
4858,30,390.0
4859,87,447.0
4860,71,431.0
4861,2,362.0
4862,11,371.0
4863,48,408.0
4864,76,436.0
4865,30,390.0
4866,34,394.0
4867,79,439.0
4868,87,447.0
4869,85,445.0
4870,81,441.0
4871,44,404.0
4872,31,391.0
4873,29,389.0
4874,72,432.0
4875,40,400.0
4876,7,367.0
4877,18,378.0
4878,78,438.0
4879,97,457.0
4880,52,412.0
4881,12,372.0
4882,22,382.0
4883,28,388.0
4884,37,397.0
4885,59,419.0
4886,18,378.0
4887,53,413.0
4888,27,387.0
4889,74,434.0
4890,89,449.0
4891,38,398.0
4892,51,411.0
4893,10,370.0
4894,57,417.0
4895,40,400.0
4896,31,391.0
4897,15,375.0
4898,79,439.0
4899,6,366.0
4900,42,402.0
4901,45,405.0
4902,56,416.0
4903,20,380.0
4904,71,431.0
4905,8,368.0
4906,5,365.0
4907,88,448.0
4908,26,386.0
4909,25,385.0
4910,26,386.0
4911,89,449.0
4912,63,423.0
4913,100,460.0
4914,98,458.0
4915,19,379.0
4916,55,415.0
4917,46,406.0
4918,1,361.0
4919,21,381.0
4920,67,427.0
4921,43,403.0
4922,60,420.0
4923,1,361.0
4924,26,386.0
4925,71,431.0
4926,64,424.0
4927,61,421.0
4928,97,457.0
4929,93,453.0
4930,85,445.0
4931,12,372.0
4932,43,403.0
4933,19,379.0
4934,44,404.0
4935,58,418.0
4936,54,414.0
4937,3,363.0
4938,55,415.0
4939,60,420.0
4940,33,393.0
4941,93,453.0
4942,36,396.0
4943,29,389.0
4944,57,417.0
4945,8,368.0
4946,60,420.0
4947,36,396.0
4948,90,450.0
4949,38,398.0
4950,89,449.0
4951,90,450.0
4952,96,456.0
4953,79,439.0
4954,76,436.0
4955,90,450.0
4956,64,424.0
4957,22,382.0
4958,71,431.0
4959,81,441.0
4960,19,379.0
4961,27,387.0
4962,9,369.0
4963,76,436.0
4964,64,424.0
4965,65,425.0
4966,92,452.0
4967,36,396.0
4968,47,407.0
4969,21,381.0
4970,8,368.0
4971,37,397.0
4972,23,383.0
4973,19,379.0
4974,87,447.0
4975,84,444.0
4976,100,460.0
4977,16,376.0
4978,13,373.0
4979,55,415.0
4980,54,414.0
4981,98,458.0
4982,75,435.0
4983,43,403.0
4984,57,417.0
4985,63,423.0
4986,13,373.0
4987,43,403.0
4988,42,402.0
4989,56,416.0
4990,75,435.0
4991,16,376.0
4992,75,435.0
4993,84,444.0
4994,17,377.0
4995,20,380.0
4996,12,372.0
4997,11,371.0
4998,33,393.0
4999,31,391.0
5000,88,448.0
5001,63,423.0
5002,100,460.0
5003,62,422.0
5004,39,399.0
5005,19,379.0
5006,18,378.0
5007,31,391.0
5008,0,360.0
5009,60,420.0
5010,94,454.0
5011,26,386.0
5012,4,364.0
5013,72,432.0
5014,98,458.0
5015,16,376.0
5016,18,378.0
5017,83,443.0
5018,80,440.0
5019,43,403.0
5020,28,388.0
5021,46,406.0
5022,42,402.0
5023,55,415.0
5024,42,402.0
5025,45,405.0
5026,50,410.0
5027,86,446.0
5028,9,369.0
5029,0,360.0
5030,53,413.0
5031,86,446.0
5032,79,439.0
5033,20,380.0
5034,37,397.0
5035,74,434.0
5036,12,372.0
5037,84,444.0
5038,28,388.0
5039,26,386.0
5040,57,417.0
5041,45,405.0
5042,17,377.0
5043,77,437.0
5044,50,410.0
5045,0,360.0
5046,34,394.0
5047,17,377.0
5048,4,364.0
5049,48,408.0
5050,14,374.0
5051,36,396.0
5052,55,415.0
5053,7,367.0
5054,82,442.0
5055,87,447.0
5056,99,459.0
5057,82,442.0
5058,79,439.0
5059,46,406.0
5060,97,457.0
5061,8,368.0
5062,28,388.0
5063,39,399.0
5064,1,361.0
5065,1,361.0
5066,30,390.0
5067,65,425.0
5068,41,401.0
5069,100,460.0
5070,79,439.0
5071,20,380.0
5072,55,415.0
5073,70,430.0
5074,21,381.0
5075,30,390.0
5076,22,382.0
5077,79,439.0
5078,45,405.0
5079,69,429.0
5080,45,405.0
5081,18,378.0
5082,4,364.0
5083,94,454.0
5084,69,429.0
5085,17,377.0
5086,27,387.0
5087,59,419.0
5088,19,379.0
5089,17,377.0
5090,54,414.0
5091,81,441.0
5092,32,392.0
5093,84,444.0
5094,66,426.0
5095,88,448.0
5096,36,396.0
5097,44,404.0
5098,40,400.0
5099,77,437.0
5100,39,399.0
5101,78,438.0
5102,11,371.0
5103,80,440.0
5104,48,408.0
5105,86,446.0
5106,69,429.0
5107,90,450.0
5108,57,417.0
5109,68,428.0
5110,91,451.0
5111,95,455.0
5112,66,426.0
5113,97,457.0
5114,91,451.0
5115,46,406.0
5116,37,397.0
5117,77,437.0
5118,26,386.0
5119,89,449.0
5120,73,433.0
5121,14,374.0
5122,82,442.0
5123,49,409.0
5124,77,437.0
5125,51,411.0
5126,62,422.0
5127,24,384.0
5128,55,415.0
5129,60,420.0
5130,13,373.0
5131,72,432.0
5132,6,366.0
5133,10,370.0
5134,82,442.0
5135,98,458.0
5136,57,417.0
5137,95,455.0
5138,29,389.0
5139,45,405.0
5140,45,405.0
5141,57,417.0
5142,18,378.0
5143,20,380.0
5144,42,402.0
5145,92,452.0
5146,37,397.0
5147,27,387.0
5148,86,446.0
5149,85,445.0
5150,71,431.0
5151,78,438.0
5152,25,385.0
5153,20,380.0
5154,75,435.0
5155,55,415.0
5156,13,373.0
5157,23,383.0
5158,57,417.0
5159,17,377.0
5160,63,423.0
5161,4,364.0
5162,66,426.0
5163,66,426.0
5164,83,443.0
5165,44,404.0
5166,8,368.0
5167,34,394.0
5168,21,381.0
5169,31,391.0
5170,92,452.0
5171,59,419.0
5172,52,412.0
5173,78,438.0
5174,76,436.0
5175,95,455.0
5176,86,446.0
5177,96,456.0
5178,67,427.0
5179,80,440.0
5180,79,439.0
5181,12,372.0
5182,24,384.0
5183,68,428.0
5184,44,404.0
5185,5,365.0
5186,8,368.0
5187,48,408.0
5188,79,439.0
5189,78,438.0
5190,98,458.0
5191,40,400.0
5192,35,395.0
5193,94,454.0
5194,84,444.0
5195,43,403.0
5196,9,369.0
5197,88,448.0
5198,55,415.0
5199,87,447.0
5200,34,394.0
5201,96,456.0
5202,96,456.0
5203,32,392.0
5204,69,429.0
5205,86,446.0
5206,73,433.0
5207,30,390.0
5208,54,414.0
5209,4,364.0
5210,81,441.0
5211,25,385.0
5212,13,373.0
5213,69,429.0
5214,90,450.0
5215,25,385.0
5216,36,396.0
5217,99,459.0
5218,78,438.0
5219,77,437.0
5220,47,407.0
5221,69,429.0
5222,23,383.0
5223,42,402.0
5224,73,433.0
5225,57,417.0
5226,70,430.0
5227,48,408.0
5228,89,449.0
5229,42,402.0
5230,21,381.0
5231,99,459.0
5232,62,422.0
5233,84,444.0
5234,40,400.0
5235,65,425.0
5236,85,445.0
5237,63,423.0
5238,81,441.0
5239,56,416.0
5240,6,366.0
5241,28,388.0
5242,48,408.0
5243,21,381.0
5244,16,376.0
5245,25,385.0
5246,86,446.0
5247,46,406.0
5248,51,411.0
5249,11,371.0
5250,77,437.0
5251,74,434.0
5252,50,410.0
5253,13,373.0
5254,40,400.0
5255,54,414.0
5256,18,378.0
5257,14,374.0
5258,7,367.0
5259,67,427.0
5260,6,366.0
5261,34,394.0
5262,56,416.0
5263,85,445.0
5264,75,435.0
5265,3,363.0
5266,33,393.0
5267,83,443.0
5268,0,360.0
5269,40,400.0
5270,20,380.0
5271,51,411.0
5272,51,411.0
5273,60,420.0
5274,47,407.0
5275,82,442.0
5276,48,408.0
5277,36,396.0
5278,70,430.0
5279,1,361.0
5280,0,360.0
5281,35,395.0
5282,99,459.0
5283,11,371.0
5284,23,383.0
5285,94,454.0
5286,46,406.0
5287,41,401.0
5288,6,366.0
5289,87,447.0
5290,47,407.0
5291,14,374.0
5292,98,458.0
5293,80,440.0
5294,3,363.0
5295,47,407.0
5296,37,397.0
5297,15,375.0
5298,90,450.0
5299,10,370.0
5300,57,417.0
5301,46,406.0
5302,60,420.0
5303,37,397.0
5304,19,379.0
5305,82,442.0
5306,20,380.0
5307,7,367.0
5308,18,378.0
5309,10,370.0
5310,15,375.0
5311,82,442.0
5312,16,376.0
5313,55,415.0
5314,48,408.0
5315,61,421.0
5316,93,453.0
5317,58,418.0
5318,47,407.0
5319,86,446.0
5320,34,394.0
5321,20,380.0
5322,17,377.0
5323,43,403.0
5324,64,424.0
5325,79,439.0
5326,3,363.0
5327,12,372.0
5328,85,445.0
5329,29,389.0
5330,59,419.0
5331,73,433.0
5332,78,438.0
5333,60,420.0
5334,70,430.0
5335,76,436.0
5336,92,452.0
5337,38,398.0
5338,53,413.0
5339,24,384.0
5340,40,400.0
5341,59,419.0
5342,58,418.0
5343,33,393.0
5344,18,378.0
5345,21,381.0
5346,63,423.0
5347,45,405.0
5348,38,398.0
5349,30,390.0
5350,92,452.0
5351,52,412.0
5352,96,456.0
5353,3,363.0
5354,24,384.0
5355,95,455.0
5356,34,394.0
5357,60,420.0
5358,56,416.0
5359,61,421.0
5360,97,457.0
5361,66,426.0
5362,73,433.0
5363,45,405.0
5364,65,425.0
5365,65,425.0
5366,33,393.0
5367,19,379.0
5368,78,438.0
5369,64,424.0
5370,78,438.0
5371,53,413.0
5372,17,377.0
5373,27,387.0
5374,56,416.0
5375,6,366.0
5376,78,438.0
5377,17,377.0
5378,99,459.0
5379,31,391.0
5380,13,373.0
5381,63,423.0
5382,14,374.0
5383,99,459.0
5384,63,423.0
5385,27,387.0
5386,50,410.0
5387,44,404.0
5388,66,426.0
5389,81,441.0
5390,74,434.0
5391,77,437.0
5392,28,388.0
5393,19,379.0
5394,50,410.0
5395,83,443.0
5396,9,369.0
5397,91,451.0
5398,40,400.0
5399,75,435.0
5400,8,368.0
5401,37,397.0
5402,5,365.0
5403,7,367.0
5404,100,460.0
5405,93,453.0
5406,58,418.0
5407,51,411.0
5408,46,406.0
5409,43,403.0
5410,57,417.0
5411,57,417.0
5412,67,427.0
5413,34,394.0
5414,34,394.0
5415,40,400.0
5416,97,457.0
5417,88,448.0
5418,6,366.0
5419,93,453.0
5420,40,400.0
5421,23,383.0
5422,78,438.0
5423,70,430.0
5424,51,411.0
5425,90,450.0
5426,54,414.0
5427,15,375.0
5428,64,424.0
5429,22,382.0
5430,32,392.0
5431,86,446.0
5432,65,425.0
5433,15,375.0
5434,49,409.0
5435,81,441.0
5436,56,416.0
5437,48,408.0
5438,0,360.0
5439,40,400.0
5440,20,380.0
5441,70,430.0
5442,87,447.0
5443,97,457.0
5444,56,416.0
5445,36,396.0
5446,71,431.0
5447,91,451.0
5448,58,418.0
5449,66,426.0
5450,27,387.0
5451,80,440.0
5452,72,432.0
5453,83,443.0
5454,10,370.0
5455,91,451.0
5456,89,449.0
5457,61,421.0
5458,60,420.0
5459,18,378.0
5460,12,372.0
5461,31,391.0
5462,23,383.0
5463,25,385.0
5464,67,427.0
5465,88,448.0
5466,23,383.0
5467,29,389.0
5468,78,438.0
5469,8,368.0
5470,41,401.0
5471,43,403.0
5472,44,404.0
5473,19,379.0
5474,22,382.0
5475,99,459.0
5476,75,435.0
5477,98,458.0
5478,13,373.0
5479,91,451.0
5480,37,397.0
5481,22,382.0
5482,76,436.0
5483,89,449.0
5484,43,403.0
5485,66,426.0
5486,53,413.0
5487,57,417.0
5488,11,371.0
5489,73,433.0
5490,10,370.0
5491,79,439.0
5492,59,419.0
5493,43,403.0
5494,12,372.0
5495,26,386.0
5496,49,409.0
5497,26,386.0
5498,28,388.0
5499,77,437.0
5500,75,435.0
5501,13,373.0
5502,15,375.0
5503,56,416.0
5504,42,402.0
5505,88,448.0
5506,80,440.0
5507,12,372.0
5508,80,440.0
5509,62,422.0
5510,98,458.0
5511,2,362.0
5512,91,451.0
5513,2,362.0
5514,59,419.0
5515,5,365.0
5516,82,442.0
5517,59,419.0
5518,38,398.0
5519,84,444.0
5520,29,389.0
5521,84,444.0
5522,68,428.0
5523,26,386.0
5524,91,451.0
5525,100,460.0
5526,46,406.0
5527,95,455.0
5528,21,381.0
5529,95,455.0
5530,24,384.0
5531,60,420.0
5532,2,362.0
5533,96,456.0
5534,3,363.0
5535,7,367.0
5536,30,390.0
5537,11,371.0
5538,84,444.0
5539,31,391.0
5540,96,456.0
5541,43,403.0
5542,33,393.0
5543,38,398.0
5544,54,414.0
5545,51,411.0
5546,48,408.0
5547,8,368.0
5548,49,409.0
5549,84,444.0
5550,2,362.0
5551,23,383.0
5552,62,422.0
5553,89,449.0
5554,11,371.0
5555,27,387.0
5556,72,432.0
5557,57,417.0
5558,2,362.0
5559,45,405.0
5560,25,385.0
5561,71,431.0
5562,58,418.0
5563,33,393.0
5564,55,415.0
5565,54,414.0
5566,19,379.0
5567,91,451.0
5568,16,376.0
5569,87,447.0
5570,40,400.0
5571,68,428.0
5572,69,429.0
5573,79,439.0
5574,13,373.0
5575,17,377.0
5576,93,453.0
5577,20,380.0
5578,72,432.0
5579,38,398.0
5580,5,365.0
5581,33,393.0
5582,5,365.0
5583,19,379.0
5584,3,363.0
5585,7,367.0
5586,45,405.0
5587,51,411.0
5588,52,412.0
5589,12,372.0
5590,3,363.0
5591,74,434.0
5592,98,458.0
5593,50,410.0
5594,69,429.0
5595,66,426.0
5596,22,382.0
5597,46,406.0
5598,73,433.0
5599,97,457.0
5600,48,408.0
5601,69,429.0
5602,33,393.0
5603,22,382.0
5604,41,401.0
5605,94,454.0
5606,2,362.0
5607,48,408.0
5608,87,447.0
5609,57,417.0
5610,49,409.0
5611,49,409.0
5612,43,403.0
5613,91,451.0
5614,8,368.0
5615,35,395.0
5616,40,400.0
5617,28,388.0
5618,35,395.0
5619,13,373.0
5620,90,450.0
5621,86,446.0
5622,84,444.0
5623,70,430.0
5624,23,383.0
5625,8,368.0
5626,66,426.0
5627,30,390.0
5628,66,426.0
5629,70,430.0
5630,72,432.0
5631,20,380.0
5632,86,446.0
5633,29,389.0
5634,85,445.0
5635,80,440.0
5636,49,409.0
5637,45,405.0
5638,11,371.0
5639,68,428.0
5640,34,394.0
5641,69,429.0
5642,76,436.0
5643,74,434.0
5644,76,436.0
5645,81,441.0
5646,8,368.0
5647,37,397.0
5648,13,373.0
5649,29,389.0
5650,25,385.0
5651,32,392.0
5652,61,421.0
5653,84,444.0
5654,19,379.0
5655,93,453.0
5656,18,378.0
5657,78,438.0
5658,49,409.0
5659,86,446.0
5660,65,425.0
5661,35,395.0
5662,40,400.0
5663,77,437.0
5664,95,455.0
5665,44,404.0
5666,48,408.0
5667,16,376.0
5668,51,411.0
5669,86,446.0
5670,84,444.0
5671,2,362.0
5672,33,393.0
5673,79,439.0
5674,45,405.0
5675,48,408.0
5676,49,409.0
5677,12,372.0
5678,26,386.0
5679,81,441.0
5680,23,383.0
5681,10,370.0
5682,43,403.0
5683,65,425.0
5684,69,429.0
5685,71,431.0
5686,83,443.0
5687,83,443.0
5688,38,398.0
5689,22,382.0
5690,25,385.0
5691,58,418.0
5692,47,407.0
5693,34,394.0
5694,86,446.0
5695,70,430.0
5696,67,427.0
5697,5,365.0
5698,26,386.0
5699,62,422.0
5700,84,444.0
5701,67,427.0
5702,67,427.0
5703,32,392.0
5704,57,417.0
5705,16,376.0
5706,86,446.0
5707,7,367.0
5708,45,405.0
5709,9,369.0
5710,16,376.0
5711,87,447.0
5712,54,414.0
5713,23,383.0
5714,94,454.0
5715,16,376.0
5716,22,382.0
5717,94,454.0
5718,95,455.0
5719,11,371.0
5720,12,372.0
5721,50,410.0
5722,9,369.0
5723,68,428.0
5724,30,390.0
5725,69,429.0
5726,61,421.0
5727,14,374.0
5728,37,397.0
5729,82,442.0
5730,55,415.0
5731,84,444.0
5732,67,427.0
5733,40,400.0
5734,80,440.0
5735,10,370.0
5736,40,400.0
5737,100,460.0
5738,20,380.0
5739,12,372.0
5740,39,399.0
5741,93,453.0
5742,67,427.0
5743,99,459.0
5744,58,418.0
5745,73,433.0
5746,10,370.0
5747,24,384.0
5748,30,390.0
5749,32,392.0
5750,52,412.0
5751,65,425.0
5752,49,409.0
5753,99,459.0
5754,72,432.0
5755,1,361.0
5756,14,374.0
5757,76,436.0
5758,69,429.0
5759,29,389.0
5760,8,368.0
5761,86,446.0
5762,76,436.0
5763,51,411.0
5764,45,405.0
5765,92,452.0
5766,100,460.0
5767,52,412.0
5768,34,394.0
5769,16,376.0
5770,61,421.0
5771,19,379.0
5772,49,409.0
5773,32,392.0
5774,31,391.0
5775,73,433.0
5776,92,452.0
5777,83,443.0
5778,19,379.0
5779,17,377.0
5780,71,431.0
5781,92,452.0
5782,37,397.0
5783,71,431.0
5784,58,418.0
5785,87,447.0
5786,79,439.0
5787,75,435.0
5788,12,372.0
5789,100,460.0
5790,80,440.0
5791,75,435.0
5792,45,405.0
5793,93,453.0
5794,14,374.0
5795,16,376.0
5796,4,364.0
5797,56,416.0
5798,90,450.0
5799,27,387.0
5800,13,373.0
5801,64,424.0
5802,46,406.0
5803,5,365.0
5804,91,451.0
5805,26,386.0
5806,34,394.0
5807,52,412.0
5808,17,377.0
5809,46,406.0
5810,52,412.0
5811,7,367.0
5812,7,367.0
5813,23,383.0
5814,41,401.0
5815,37,397.0
5816,34,394.0
5817,89,449.0
5818,1,361.0
5819,93,453.0
5820,44,404.0
5821,21,381.0
5822,7,367.0
5823,94,454.0
5824,62,422.0
5825,62,422.0
5826,31,391.0
5827,69,429.0
5828,29,389.0
5829,81,441.0
5830,67,427.0
5831,70,430.0
5832,15,375.0
5833,17,377.0
5834,39,399.0
5835,45,405.0
5836,84,444.0
5837,65,425.0
5838,49,409.0
5839,1,361.0
5840,8,368.0
5841,16,376.0
5842,55,415.0
5843,52,412.0
5844,75,435.0
5845,62,422.0
5846,5,365.0
5847,81,441.0
5848,96,456.0
5849,29,389.0
5850,42,402.0
5851,48,408.0
5852,52,412.0
5853,21,381.0
5854,24,384.0
5855,23,383.0
5856,15,375.0
5857,71,431.0
5858,26,386.0
5859,10,370.0
5860,67,427.0
5861,99,459.0
5862,69,429.0
5863,20,380.0
5864,1,361.0
5865,9,369.0
5866,82,442.0
5867,57,417.0
5868,92,452.0
5869,66,426.0
5870,69,429.0
5871,81,441.0
5872,92,452.0
5873,37,397.0
5874,98,458.0
5875,58,418.0
5876,77,437.0
5877,88,448.0
5878,62,422.0
5879,26,386.0
5880,10,370.0
5881,47,407.0
5882,64,424.0
5883,88,448.0
5884,26,386.0
5885,9,369.0
5886,72,432.0
5887,98,458.0
5888,11,371.0
5889,38,398.0
5890,17,377.0
5891,46,406.0
5892,41,401.0
5893,90,450.0
5894,20,380.0
5895,36,396.0
5896,49,409.0
5897,68,428.0
5898,26,386.0
5899,28,388.0
5900,58,418.0
5901,98,458.0
5902,56,416.0
5903,27,387.0
5904,45,405.0
5905,82,442.0
5906,21,381.0
5907,51,411.0
5908,30,390.0
5909,91,451.0
5910,30,390.0
5911,18,378.0
5912,3,363.0
5913,17,377.0
5914,41,401.0
5915,26,386.0
5916,93,453.0
5917,90,450.0
5918,26,386.0
5919,40,400.0
5920,88,448.0
5921,67,427.0
5922,45,405.0
5923,33,393.0
5924,15,375.0
5925,40,400.0
5926,7,367.0
5927,73,433.0
5928,50,410.0
5929,67,427.0
5930,65,425.0
5931,45,405.0
5932,27,387.0
5933,78,438.0
5934,61,421.0
5935,68,428.0
5936,68,428.0
5937,70,430.0
5938,83,443.0
5939,19,379.0
5940,19,379.0
5941,48,408.0
5942,27,387.0
5943,15,375.0
5944,58,418.0
5945,93,453.0
5946,63,423.0
5947,19,379.0
5948,8,368.0
5949,44,404.0
5950,77,437.0
5951,56,416.0
5952,51,411.0
5953,39,399.0
5954,48,408.0
5955,94,454.0
5956,6,366.0
5957,93,453.0
5958,90,450.0
5959,13,373.0
5960,30,390.0
5961,81,441.0
5962,38,398.0
5963,44,404.0
5964,98,458.0
5965,15,375.0
5966,66,426.0
5967,50,410.0
5968,60,420.0
5969,91,451.0
5970,45,405.0
5971,24,384.0
5972,90,450.0
5973,12,372.0
5974,47,407.0
5975,4,364.0
5976,29,389.0
5977,60,420.0
5978,65,425.0
5979,70,430.0
5980,74,434.0
5981,17,377.0
5982,81,441.0
5983,11,371.0
5984,65,425.0
5985,27,387.0
5986,3,363.0
5987,38,398.0
5988,66,426.0
5989,92,452.0
5990,64,424.0
5991,96,456.0
5992,21,381.0
5993,14,374.0
5994,81,441.0
5995,50,410.0
5996,91,451.0
5997,98,458.0
5998,19,379.0
5999,96,456.0
6000,33,393.0
6001,55,415.0
6002,89,449.0
6003,82,442.0
6004,52,412.0
6005,58,418.0
6006,25,385.0
6007,65,425.0
6008,61,421.0
6009,76,436.0
6010,98,458.0
6011,72,432.0
6012,54,414.0
6013,74,434.0
6014,62,422.0
6015,28,388.0
6016,43,403.0
6017,54,414.0
6018,48,408.0
6019,1,361.0
6020,90,450.0
6021,37,397.0
6022,28,388.0
6023,97,457.0
6024,24,384.0
6025,62,422.0
6026,26,386.0
6027,16,376.0
6028,65,425.0
6029,19,379.0
6030,86,446.0
6031,95,455.0
6032,93,453.0
6033,37,397.0
6034,66,426.0
6035,21,381.0
6036,49,409.0
6037,72,432.0
6038,6,366.0
6039,92,452.0
6040,95,455.0
6041,15,375.0
6042,36,396.0
6043,5,365.0
6044,5,365.0
6045,82,442.0
6046,56,416.0
6047,77,437.0
6048,70,430.0
6049,86,446.0
6050,95,455.0
6051,65,425.0
6052,77,437.0
6053,8,368.0
6054,27,387.0
6055,51,411.0
6056,40,400.0
6057,85,445.0
6058,69,429.0
6059,80,440.0
6060,67,427.0
6061,93,453.0
6062,33,393.0
6063,89,449.0
6064,22,382.0
6065,60,420.0
6066,27,387.0
6067,55,415.0
6068,29,389.0
6069,39,399.0
6070,15,375.0
6071,30,390.0
6072,29,389.0
6073,59,419.0
6074,85,445.0
6075,50,410.0
6076,66,426.0
6077,53,413.0
6078,64,424.0
6079,74,434.0
6080,17,377.0
6081,76,436.0
6082,19,379.0
6083,7,367.0
6084,18,378.0
6085,82,442.0
6086,86,446.0
6087,4,364.0
6088,37,397.0
6089,70,430.0
6090,32,392.0
6091,66,426.0
6092,66,426.0
6093,59,419.0
6094,12,372.0
6095,56,416.0
6096,43,403.0
6097,34,394.0
6098,36,396.0
6099,54,414.0
6100,64,424.0
6101,97,457.0
6102,80,440.0
6103,82,442.0
6104,33,393.0
6105,62,422.0
6106,89,449.0
6107,60,420.0
6108,13,373.0
6109,35,395.0
6110,93,453.0
6111,25,385.0
6112,17,377.0
6113,11,371.0
6114,18,378.0
6115,56,416.0
6116,91,451.0
6117,65,425.0
6118,23,383.0
6119,61,421.0
6120,14,374.0
6121,3,363.0
6122,32,392.0
6123,19,379.0
6124,50,410.0
6125,44,404.0
6126,73,433.0
6127,90,450.0
6128,44,404.0
6129,85,445.0
6130,64,424.0
6131,11,371.0
6132,94,454.0
6133,28,388.0
6134,52,412.0
6135,66,426.0
6136,9,369.0
6137,54,414.0
6138,17,377.0
6139,94,454.0
6140,95,455.0
6141,31,391.0
6142,34,394.0
6143,20,380.0
6144,75,435.0
6145,99,459.0
6146,53,413.0
6147,61,421.0
6148,42,402.0
6149,72,432.0
6150,100,460.0
6151,89,449.0
6152,93,453.0
6153,47,407.0
6154,15,375.0
6155,96,456.0
6156,22,382.0
6157,98,458.0
6158,10,370.0
6159,59,419.0
6160,48,408.0
6161,1,361.0
6162,27,387.0
6163,49,409.0
6164,62,422.0
6165,6,366.0
6166,5,365.0
6167,66,426.0
6168,21,381.0
6169,51,411.0
6170,23,383.0
6171,80,440.0
6172,42,402.0
6173,93,453.0
6174,44,404.0
6175,87,447.0
6176,29,389.0
6177,9,369.0
6178,82,442.0
6179,57,417.0
6180,34,394.0
6181,38,398.0
6182,32,392.0
6183,40,400.0
6184,25,385.0
6185,8,368.0
6186,82,442.0
6187,34,394.0
6188,48,408.0
6189,22,382.0
6190,3,363.0
6191,96,456.0
6192,5,365.0
6193,31,391.0
6194,41,401.0
6195,75,435.0
6196,15,375.0
6197,70,430.0
6198,23,383.0
6199,98,458.0
6200,34,394.0
6201,40,400.0
6202,68,428.0
6203,83,443.0
6204,16,376.0
6205,7,367.0
6206,90,450.0
6207,14,374.0
6208,94,454.0
6209,75,435.0
6210,41,401.0
6211,92,452.0
6212,79,439.0
6213,22,382.0
6214,56,416.0
6215,68,428.0
6216,42,402.0
6217,72,432.0
6218,73,433.0
6219,27,387.0
6220,66,426.0
6221,88,448.0
6222,39,399.0
6223,98,458.0
6224,70,430.0
6225,8,368.0
6226,98,458.0
6227,52,412.0
6228,64,424.0
6229,33,393.0
6230,84,444.0
6231,53,413.0
6232,45,405.0
6233,63,423.0
6234,53,413.0
6235,43,403.0
6236,49,409.0
6237,45,405.0
6238,20,380.0
6239,74,434.0
6240,13,373.0
6241,95,455.0
6242,46,406.0
6243,18,378.0
6244,32,392.0
6245,30,390.0
6246,5,365.0
6247,35,395.0
6248,45,405.0
6249,59,419.0
6250,65,425.0
6251,27,387.0
6252,11,371.0
6253,93,453.0
6254,46,406.0
6255,26,386.0
6256,83,443.0
6257,17,377.0
6258,86,446.0
6259,13,373.0
6260,92,452.0
6261,99,459.0
6262,53,413.0
6263,46,406.0
6264,4,364.0
6265,80,440.0
6266,94,454.0
6267,56,416.0
6268,27,387.0
6269,31,391.0
6270,11,371.0
6271,58,418.0
6272,80,440.0
6273,15,375.0
6274,38,398.0
6275,66,426.0
6276,73,433.0
6277,65,425.0
6278,5,365.0
6279,79,439.0
6280,63,423.0
6281,83,443.0
6282,37,397.0
6283,15,375.0
6284,93,453.0
6285,18,378.0
6286,31,391.0
6287,6,366.0
6288,90,450.0
6289,32,392.0
6290,34,394.0
6291,79,439.0
6292,5,365.0
6293,85,445.0
6294,9,369.0
6295,93,453.0
6296,55,415.0
6297,17,377.0
6298,93,453.0
6299,38,398.0
6300,36,396.0
6301,35,395.0
6302,66,426.0
6303,50,410.0
6304,51,411.0
6305,27,387.0
6306,25,385.0
6307,23,383.0
6308,31,391.0
6309,81,441.0
6310,25,385.0
6311,80,440.0
6312,4,364.0
6313,46,406.0
6314,28,388.0
6315,22,382.0
6316,56,416.0
6317,37,397.0
6318,44,404.0
6319,74,434.0
6320,29,389.0
6321,62,422.0
6322,69,429.0
6323,90,450.0
6324,51,411.0
6325,34,394.0
