,Alice_a,out
4772,100,130.0
4773,68,98.0
4774,86,116.0
4775,19,49.0
4776,4,34.0
4777,49,79.0
4778,34,64.0
4779,79,109.0
4780,16,46.0
4781,43,73.0
4782,93,123.0
4783,42,72.0
4784,61,91.0
4785,70,100.0
4786,88,118.0
4787,91,121.0
4788,42,72.0
4789,2,32.0
4790,41,71.0
4791,1,31.0
4792,95,125.0
4793,57,87.0
4794,9,39.0
4795,73,103.0
4796,56,86.0
4797,23,53.0
4798,58,88.0
4799,17,47.0
4800,40,70.0
4801,12,42.0
4802,11,41.0
4803,77,107.0
4804,19,49.0
4805,79,109.0
4806,20,50.0
4807,54,84.0
4808,72,102.0
4809,60,90.0
4810,40,70.0
4811,34,64.0
4812,38,68.0
4813,52,82.0
4814,15,45.0
4815,79,109.0
4816,18,48.0
4817,50,80.0
4818,30,60.0
4819,86,116.0
4820,74,104.0
4821,59,89.0
4822,91,121.0
4823,37,67.0
4824,77,107.0
4825,11,41.0
4826,17,47.0
4827,63,93.0
4828,43,73.0
4829,70,100.0
4830,1,31.0
4831,91,121.0
4832,36,66.0
4833,31,61.0
4834,71,101.0
4835,21,51.0
4836,17,47.0
4837,82,112.0
4838,89,119.0
4839,4,34.0
4840,23,53.0
4841,90,120.0
4842,50,80.0
4843,31,61.0
4844,45,75.0
4845,41,71.0
4846,14,44.0
4847,56,86.0
4848,36,66.0
4849,61,91.0
4850,27,57.0
4851,14,44.0
4852,77,107.0
4853,59,89.0
4854,99,129.0
4855,85,115.0
4856,84,114.0
4857,80,110.0
4858,36,66.0
4859,73,103.0
4860,85,115.0
4861,21,51.0
4862,21,51.0
4863,84,114.0
4864,0,30.0
4865,72,102.0
4866,82,112.0
4867,43,73.0
4868,59,89.0
4869,86,116.0
4870,87,117.0
4871,86,116.0
4872,66,96.0
4873,29,59.0
4874,75,105.0
4875,68,98.0
4876,13,43.0
4877,56,86.0
4878,11,41.0
4879,37,67.0
4880,65,95.0
4881,56,86.0
4882,49,79.0
4883,66,96.0
4884,37,67.0
4885,92,122.0
4886,15,45.0
4887,28,58.0
4888,90,120.0
4889,91,121.0
4890,48,78.0
4891,98,128.0
4892,56,86.0
4893,66,96.0
4894,64,94.0
4895,70,100.0
4896,55,85.0
4897,97,127.0
4898,53,83.0
4899,28,58.0
4900,70,100.0
4901,85,115.0
4902,54,84.0
4903,33,63.0
4904,31,61.0
4905,91,121.0
4906,66,96.0
4907,68,98.0
4908,90,120.0
4909,70,100.0
4910,77,107.0
4911,48,78.0
4912,22,52.0
4913,94,124.0
4914,48,78.0
4915,18,48.0
4916,32,62.0
4917,11,41.0
4918,91,121.0
4919,69,99.0
4920,31,61.0
4921,61,91.0
4922,18,48.0
4923,100,130.0
4924,9,39.0
4925,75,105.0
4926,14,44.0
4927,71,101.0
4928,76,106.0
4929,42,72.0
4930,46,76.0
4931,94,124.0
4932,96,126.0
4933,28,58.0
4934,96,126.0
4935,3,33.0
4936,16,46.0
4937,7,37.0
4938,96,126.0
4939,67,97.0
4940,12,42.0
4941,75,105.0
4942,99,129.0
4943,55,85.0
4944,55,85.0
4945,75,105.0
4946,24,54.0
4947,28,58.0
4948,95,125.0
4949,4,34.0
4950,68,98.0
4951,98,128.0
4952,36,66.0
4953,90,120.0
4954,43,73.0
4955,33,63.0
4956,44,74.0
4957,83,113.0
4958,49,79.0
4959,24,54.0
4960,16,46.0
4961,47,77.0
4962,97,127.0
4963,50,80.0
4964,69,99.0
4965,65,95.0
4966,72,102.0
4967,58,88.0
4968,46,76.0
4969,65,95.0
4970,27,57.0
4971,52,82.0
4972,1,31.0
4973,96,126.0
4974,34,64.0
4975,57,87.0
4976,17,47.0
4977,11,41.0
4978,59,89.0
4979,7,37.0
4980,32,62.0
4981,73,103.0
4982,29,59.0
4983,38,68.0
4984,17,47.0
4985,77,107.0
4986,28,58.0
4987,81,111.0
4988,59,89.0
4989,100,130.0
4990,71,101.0
4991,24,54.0
4992,25,55.0
4993,28,58.0
4994,60,90.0
4995,3,33.0
4996,83,113.0
4997,77,107.0
4998,80,110.0
4999,95,125.0
5000,3,33.0
5001,98,128.0
5002,52,82.0
5003,7,37.0
5004,52,82.0
5005,0,30.0
5006,22,52.0
5007,14,44.0
5008,97,127.0
5009,71,101.0
5010,22,52.0
5011,89,119.0
5012,59,89.0
5013,72,102.0
5014,27,57.0
5015,91,121.0
5016,4,34.0
5017,6,36.0
5018,97,127.0
5019,59,89.0
5020,41,71.0
5021,47,77.0
5022,36,66.0
5023,15,45.0
5024,97,127.0
5025,60,90.0
5026,19,49.0
5027,62,92.0
5028,67,97.0
5029,12,42.0
5030,29,59.0
5031,57,87.0
5032,44,74.0
5033,79,109.0
5034,14,44.0
5035,78,108.0
5036,16,46.0
5037,52,82.0
5038,37,67.0
5039,31,61.0
5040,17,47.0
5041,59,89.0
5042,55,85.0
5043,86,116.0
5044,18,48.0
5045,51,81.0
5046,75,105.0
5047,51,81.0
5048,95,125.0
5049,3,33.0
5050,53,83.0
5051,40,70.0
5052,50,80.0
5053,12,42.0
5054,83,113.0
5055,11,41.0
5056,5,35.0
5057,18,48.0
5058,41,71.0
5059,32,62.0
5060,54,84.0
5061,60,90.0
5062,20,50.0
5063,42,72.0
5064,99,129.0
5065,38,68.0
5066,17,47.0
5067,91,121.0
5068,100,130.0
5069,39,69.0
5070,28,58.0
5071,10,40.0
5072,85,115.0
5073,44,74.0
5074,17,47.0
5075,34,64.0
5076,62,92.0
5077,22,52.0
5078,78,108.0
5079,92,122.0
5080,34,64.0
5081,22,52.0
5082,93,123.0
5083,82,112.0
5084,52,82.0
5085,91,121.0
5086,8,38.0
5087,29,59.0
5088,44,74.0
5089,72,102.0
5090,77,107.0
5091,13,43.0
5092,65,95.0
5093,13,43.0
5094,6,36.0
5095,46,76.0
5096,81,111.0
5097,96,126.0
5098,6,36.0
5099,29,59.0
5100,49,79.0
5101,31,61.0
5102,21,51.0
5103,75,105.0
5104,33,63.0
5105,88,118.0
5106,90,120.0
5107,39,69.0
5108,65,95.0
5109,84,114.0
5110,27,57.0
5111,13,43.0
5112,41,71.0
5113,63,93.0
5114,39,69.0
5115,63,93.0
5116,16,46.0
5117,60,90.0
5118,4,34.0
5119,100,130.0
5120,8,38.0
5121,44,74.0
5122,1,31.0
5123,9,39.0
5124,10,40.0
5125,27,57.0
5126,59,89.0
5127,15,45.0
5128,72,102.0
5129,86,116.0
5130,65,95.0
5131,6,36.0
5132,12,42.0
5133,30,60.0
5134,98,128.0
5135,65,95.0
5136,33,63.0
5137,95,125.0
5138,67,97.0
5139,73,103.0
5140,61,91.0
5141,33,63.0
5142,88,118.0
5143,25,55.0
5144,98,128.0
5145,10,40.0
5146,14,44.0
5147,44,74.0
5148,37,67.0
5149,17,47.0
5150,70,100.0
5151,53,83.0
5152,49,79.0
5153,35,65.0
5154,37,67.0
5155,85,115.0
5156,2,32.0
5157,3,33.0
5158,71,101.0
5159,11,41.0
5160,61,91.0
5161,0,30.0
5162,3,33.0
5163,51,81.0
5164,100,130.0
5165,88,118.0
5166,69,99.0
5167,55,85.0
5168,82,112.0
5169,81,111.0
5170,11,41.0
5171,66,96.0
5172,41,71.0
5173,100,130.0
5174,50,80.0
5175,5,35.0
5176,85,115.0
5177,15,45.0
5178,22,52.0
5179,29,59.0
5180,30,60.0
5181,87,117.0
5182,63,93.0
5183,83,113.0
5184,82,112.0
5185,47,77.0
5186,52,82.0
5187,98,128.0
5188,7,37.0
5189,20,50.0
5190,74,104.0
5191,22,52.0
5192,5,35.0
5193,63,93.0
5194,56,86.0
5195,55,85.0
5196,18,48.0
5197,7,37.0
5198,90,120.0
5199,22,52.0
5200,88,118.0
5201,57,87.0
5202,26,56.0
5203,78,108.0
5204,40,70.0
5205,76,106.0
5206,59,89.0
5207,1,31.0
5208,71,101.0
5209,82,112.0
5210,12,42.0
5211,40,70.0
5212,0,30.0
5213,2,32.0
5214,72,102.0
5215,68,98.0
5216,22,52.0
5217,63,93.0
5218,98,128.0
5219,9,39.0
5220,46,76.0
5221,18,48.0
5222,87,117.0
5223,84,114.0
5224,6,36.0
5225,76,106.0
5226,96,126.0
5227,40,70.0
5228,15,45.0
5229,32,62.0
5230,20,50.0
5231,48,78.0
5232,41,71.0
5233,52,82.0
5234,71,101.0
5235,91,121.0
5236,87,117.0
5237,0,30.0
5238,65,95.0
5239,91,121.0
5240,45,75.0
5241,0,30.0
5242,73,103.0
5243,82,112.0
5244,76,106.0
5245,30,60.0
5246,65,95.0
5247,88,118.0
5248,52,82.0
5249,9,39.0
5250,89,119.0
5251,67,97.0
5252,35,65.0
5253,68,98.0
5254,7,37.0
5255,45,75.0
5256,95,125.0
5257,16,46.0
5258,74,104.0
5259,82,112.0
5260,10,40.0
5261,79,109.0
5262,6,36.0
5263,11,41.0
5264,28,58.0
5265,23,53.0
5266,65,95.0
5267,67,97.0
5268,47,77.0
5269,39,69.0
5270,41,71.0
5271,29,59.0
5272,38,68.0
5273,78,108.0
5274,83,113.0
5275,66,96.0
5276,32,62.0
5277,7,37.0
5278,98,128.0
5279,32,62.0
5280,91,121.0
5281,23,53.0
5282,57,87.0
5283,25,55.0
5284,49,79.0
5285,7,37.0
5286,56,86.0
5287,54,84.0
5288,87,117.0
5289,39,69.0
5290,52,82.0
5291,48,78.0
5292,91,121.0
5293,67,97.0
5294,3,33.0
5295,36,66.0
5296,62,92.0
5297,57,87.0
5298,8,38.0
5299,92,122.0
5300,84,114.0
5301,66,96.0
5302,63,93.0
5303,88,118.0
5304,38,68.0
5305,39,69.0
5306,29,59.0
5307,5,35.0
5308,83,113.0
5309,89,119.0
5310,81,111.0
5311,32,62.0
5312,40,70.0
5313,6,36.0
5314,23,53.0
5315,98,128.0
5316,99,129.0
5317,83,113.0
5318,21,51.0
5319,91,121.0
5320,39,69.0
5321,17,47.0
5322,22,52.0
5323,67,97.0
5324,38,68.0
5325,35,65.0
5326,83,113.0
5327,35,65.0
5328,79,109.0
5329,19,49.0
5330,64,94.0
5331,12,42.0
5332,25,55.0
5333,79,109.0
5334,12,42.0
5335,19,49.0
5336,24,54.0
5337,18,48.0
5338,71,101.0
5339,57,87.0
5340,40,70.0
5341,36,66.0
5342,23,53.0
5343,45,75.0
5344,59,89.0
5345,33,63.0
5346,67,97.0
5347,22,52.0
5348,71,101.0
5349,56,86.0
5350,79,109.0
5351,74,104.0
5352,16,46.0
5353,93,123.0
5354,46,76.0
5355,9,39.0
5356,5,35.0
5357,53,83.0
5358,15,45.0
5359,51,81.0
5360,74,104.0
5361,77,107.0
5362,37,67.0
5363,84,114.0
5364,66,96.0
5365,39,69.0
5366,35,65.0
5367,95,125.0
5368,41,71.0
5369,17,47.0
5370,70,100.0
5371,75,105.0
5372,65,95.0
5373,1,31.0
5374,94,124.0
5375,55,85.0
5376,47,77.0
5377,35,65.0
5378,43,73.0
5379,23,53.0
5380,38,68.0
5381,100,130.0
5382,21,51.0
5383,54,84.0
5384,94,124.0
5385,88,118.0
5386,16,46.0
5387,67,97.0
5388,1,31.0
5389,42,72.0
5390,7,37.0
5391,73,103.0
5392,25,55.0
5393,9,39.0
5394,33,63.0
5395,81,111.0
5396,49,79.0
5397,40,70.0
5398,98,128.0
5399,48,78.0
5400,79,109.0
5401,62,92.0
5402,43,73.0
5403,76,106.0
5404,80,110.0
5405,9,39.0
5406,75,105.0
5407,96,126.0
5408,36,66.0
5409,23,53.0
5410,18,48.0
5411,72,102.0
5412,7,37.0
5413,17,47.0
5414,14,44.0
5415,54,84.0
5416,21,51.0
5417,48,78.0
5418,85,115.0
5419,65,95.0
5420,97,127.0
5421,46,76.0
5422,0,30.0
5423,88,118.0
5424,36,66.0
5425,25,55.0
5426,23,53.0
5427,79,109.0
5428,63,93.0
5429,87,117.0
5430,28,58.0
5431,44,74.0
5432,21,51.0
5433,64,94.0
5434,8,38.0
5435,73,103.0
5436,20,50.0
5437,61,91.0
5438,81,111.0
5439,6,36.0
5440,70,100.0
5441,24,54.0
5442,26,56.0
5443,18,48.0
5444,57,87.0
5445,89,119.0
5446,53,83.0
5447,59,89.0
5448,95,125.0
5449,86,116.0
5450,33,63.0
5451,56,86.0
5452,77,107.0
5453,36,66.0
5454,60,90.0
5455,8,38.0
5456,27,57.0
5457,37,67.0
5458,68,98.0
5459,67,97.0
5460,36,66.0
5461,4,34.0
5462,12,42.0
5463,50,80.0
5464,35,65.0
5465,41,71.0
5466,22,52.0
5467,78,108.0
5468,3,33.0
5469,95,125.0
5470,71,101.0
5471,11,41.0
5472,50,80.0
5473,46,76.0
5474,8,38.0
5475,26,56.0
5476,57,87.0
5477,97,127.0
5478,60,90.0
5479,60,90.0
5480,70,100.0
5481,87,117.0
5482,71,101.0
5483,89,119.0
5484,76,106.0
5485,1,31.0
5486,0,30.0
5487,77,107.0
5488,64,94.0
5489,70,100.0
5490,47,77.0
5491,9,39.0
5492,77,107.0
5493,74,104.0
5494,91,121.0
5495,75,105.0
5496,1,31.0
5497,100,130.0
5498,85,115.0
5499,33,63.0
5500,99,129.0
5501,82,112.0
5502,99,129.0
5503,21,51.0
5504,2,32.0
5505,20,50.0
5506,71,101.0
5507,3,33.0
5508,25,55.0
5509,89,119.0
5510,80,110.0
5511,74,104.0
5512,26,56.0
5513,61,91.0
5514,97,127.0
5515,68,98.0
5516,65,95.0
5517,24,54.0
5518,76,106.0
5519,89,119.0
5520,81,111.0
5521,36,66.0
5522,58,88.0
5523,47,77.0
5524,15,45.0
5525,22,52.0
5526,25,55.0
5527,59,89.0
5528,75,105.0
5529,8,38.0
5530,18,48.0
5531,47,77.0
5532,95,125.0
5533,69,99.0
5534,48,78.0
5535,8,38.0
5536,77,107.0
5537,28,58.0
5538,62,92.0
5539,13,43.0
5540,77,107.0
5541,64,94.0
5542,39,69.0
5543,74,104.0
5544,33,63.0
5545,19,49.0
5546,60,90.0
5547,18,48.0
5548,50,80.0
5549,100,130.0
5550,71,101.0
5551,4,34.0
5552,87,117.0
5553,47,77.0
5554,33,63.0
5555,67,97.0
5556,89,119.0
5557,58,88.0
5558,37,67.0
5559,65,95.0
5560,68,98.0
5561,21,51.0
5562,40,70.0
5563,84,114.0
5564,3,33.0
5565,63,93.0
5566,73,103.0
5567,70,100.0
5568,81,111.0
5569,39,69.0
5570,79,109.0
5571,1,31.0
5572,27,57.0
5573,99,129.0
5574,28,58.0
5575,77,107.0
5576,28,58.0
5577,52,82.0
5578,89,119.0
5579,71,101.0
5580,43,73.0
5581,55,85.0
5582,36,66.0
5583,21,51.0
5584,24,54.0
5585,69,99.0
5586,25,55.0
5587,2,32.0
5588,38,68.0
5589,56,86.0
5590,68,98.0
5591,90,120.0
5592,9,39.0
5593,45,75.0
5594,93,123.0
5595,97,127.0
5596,30,60.0
5597,24,54.0
5598,74,104.0
5599,93,123.0
5600,93,123.0
5601,80,110.0
5602,51,81.0
5603,83,113.0
5604,81,111.0
5605,100,130.0
5606,82,112.0
5607,13,43.0
5608,80,110.0
5609,80,110.0
5610,68,98.0
5611,16,46.0
5612,59,89.0
5613,40,70.0
5614,19,49.0
5615,40,70.0
5616,44,74.0
5617,86,116.0
5618,30,60.0
5619,42,72.0
5620,26,56.0
5621,52,82.0
5622,12,42.0
5623,47,77.0
5624,34,64.0
5625,33,63.0
5626,4,34.0
5627,78,108.0
5628,100,130.0
5629,61,91.0
5630,99,129.0
5631,18,48.0
5632,37,67.0
5633,7,37.0
5634,18,48.0
5635,49,79.0
5636,30,60.0
5637,90,120.0
5638,96,126.0
5639,66,96.0
5640,75,105.0
5641,32,62.0
5642,82,112.0
5643,68,98.0
5644,16,46.0
5645,30,60.0
5646,11,41.0
5647,56,86.0
5648,39,69.0
5649,76,106.0
5650,53,83.0
5651,66,96.0
5652,81,111.0
5653,70,100.0
5654,11,41.0
5655,24,54.0
5656,12,42.0
5657,40,70.0
5658,70,100.0
5659,90,120.0
5660,14,44.0
5661,100,130.0
5662,51,81.0
5663,38,68.0
5664,18,48.0
5665,39,69.0
5666,69,99.0
5667,54,84.0
5668,92,122.0
5669,27,57.0
5670,2,32.0
5671,3,33.0
5672,60,90.0
5673,60,90.0
5674,48,78.0
5675,13,43.0
5676,100,130.0
5677,90,120.0
5678,41,71.0
5679,99,129.0
5680,14,44.0
5681,7,37.0
5682,52,82.0
5683,33,63.0
5684,17,47.0
5685,42,72.0
5686,33,63.0
5687,38,68.0
5688,85,115.0
5689,13,43.0
5690,95,125.0
5691,63,93.0
5692,99,129.0
5693,39,69.0
5694,11,41.0
5695,95,125.0
5696,73,103.0
5697,65,95.0
5698,20,50.0
5699,1,31.0
5700,53,83.0
5701,97,127.0
5702,84,114.0
5703,86,116.0
5704,74,104.0
5705,64,94.0
5706,73,103.0
5707,80,110.0
5708,89,119.0
5709,95,125.0
5710,46,76.0
5711,21,51.0
5712,58,88.0
5713,39,69.0
5714,22,52.0
5715,51,81.0
5716,84,114.0
5717,59,89.0
5718,40,70.0
5719,66,96.0
5720,92,122.0
5721,93,123.0
5722,38,68.0
5723,16,46.0
5724,83,113.0
5725,32,62.0
5726,77,107.0
5727,59,89.0
5728,85,115.0
5729,95,125.0
5730,19,49.0
5731,82,112.0
5732,44,74.0
5733,29,59.0
5734,89,119.0
5735,58,88.0
5736,84,114.0
5737,72,102.0
5738,6,36.0
5739,37,67.0
5740,25,55.0
5741,28,58.0
5742,31,61.0
5743,44,74.0
5744,69,99.0
5745,84,114.0
5746,60,90.0
5747,94,124.0
5748,61,91.0
5749,38,68.0
5750,70,100.0
5751,70,100.0
5752,73,103.0
5753,75,105.0
5754,69,99.0
5755,62,92.0
5756,95,125.0
5757,0,30.0
5758,57,87.0
5759,67,97.0
5760,15,45.0
5761,44,74.0
5762,62,92.0
5763,52,82.0
5764,73,103.0
5765,8,38.0
5766,97,127.0
5767,36,66.0
5768,51,81.0
5769,49,79.0
5770,88,118.0
5771,77,107.0
5772,56,86.0
5773,21,51.0
5774,40,70.0
5775,6,36.0
5776,16,46.0
5777,71,101.0
5778,66,96.0
5779,99,129.0
5780,65,95.0
5781,63,93.0
5782,12,42.0
5783,58,88.0
5784,88,118.0
5785,34,64.0
5786,20,50.0
5787,9,39.0
5788,96,126.0
5789,56,86.0
5790,5,35.0
5791,37,67.0
5792,74,104.0
5793,66,96.0
5794,93,123.0
5795,6,36.0
5796,7,37.0
5797,71,101.0
5798,80,110.0
5799,25,55.0
5800,69,99.0
5801,57,87.0
5802,26,56.0
5803,20,50.0
5804,4,34.0
5805,16,46.0
5806,54,84.0
5807,54,84.0
5808,15,45.0
5809,34,64.0
5810,30,60.0
5811,23,53.0
5812,61,91.0
5813,12,42.0
5814,90,120.0
5815,49,79.0
5816,46,76.0
5817,56,86.0
5818,60,90.0
5819,65,95.0
5820,38,68.0
5821,61,91.0
5822,95,125.0
5823,82,112.0
5824,63,93.0
5825,51,81.0
5826,83,113.0
5827,63,93.0
5828,52,82.0
5829,33,63.0
5830,73,103.0
5831,47,77.0
5832,62,92.0
5833,18,48.0
5834,17,47.0
5835,97,127.0
5836,24,54.0
5837,89,119.0
5838,6,36.0
5839,65,95.0
5840,45,75.0
5841,97,127.0
5842,91,121.0
5843,31,61.0
5844,64,94.0
5845,36,66.0
5846,18,48.0
5847,43,73.0
5848,80,110.0
5849,4,34.0
5850,90,120.0
5851,33,63.0
5852,89,119.0
5853,2,32.0
5854,80,110.0
5855,85,115.0
5856,81,111.0
5857,83,113.0
5858,88,118.0
5859,40,70.0
5860,77,107.0
5861,26,56.0
5862,40,70.0
5863,65,95.0
5864,44,74.0
5865,38,68.0
5866,7,37.0
5867,88,118.0
5868,17,47.0
5869,68,98.0
5870,93,123.0
5871,22,52.0
5872,85,115.0
5873,75,105.0
5874,7,37.0
5875,59,89.0
5876,12,42.0
5877,14,44.0
5878,5,35.0
5879,20,50.0
5880,7,37.0
5881,32,62.0
5882,44,74.0
5883,54,84.0
5884,15,45.0
5885,72,102.0
5886,34,64.0
5887,2,32.0
5888,66,96.0
5889,32,62.0
5890,76,106.0
5891,9,39.0
5892,92,122.0
5893,87,117.0
5894,38,68.0
5895,47,77.0
5896,35,65.0
5897,71,101.0
5898,90,120.0
5899,55,85.0
5900,70,100.0
5901,39,69.0
5902,76,106.0
5903,86,116.0
5904,17,47.0
5905,24,54.0
5906,97,127.0
5907,50,80.0
5908,63,93.0
5909,6,36.0
5910,44,74.0
5911,32,62.0
5912,17,47.0
5913,58,88.0
5914,68,98.0
5915,20,50.0
5916,85,115.0
5917,36,66.0
5918,59,89.0
5919,39,69.0
5920,13,43.0
5921,94,124.0
5922,75,105.0
5923,64,94.0
5924,48,78.0
5925,84,114.0
5926,54,84.0
5927,61,91.0
5928,78,108.0
5929,43,73.0
5930,17,47.0
5931,33,63.0
5932,87,117.0
5933,71,101.0
5934,48,78.0
5935,20,50.0
5936,27,57.0
5937,100,130.0
5938,52,82.0
5939,100,130.0
5940,78,108.0
5941,90,120.0
5942,84,114.0
5943,77,107.0
5944,13,43.0
5945,35,65.0
5946,7,37.0
5947,70,100.0
5948,90,120.0
5949,37,67.0
5950,64,94.0
5951,84,114.0
5952,56,86.0
5953,80,110.0
5954,35,65.0
5955,70,100.0
5956,81,111.0
5957,30,60.0
5958,12,42.0
5959,23,53.0
5960,51,81.0
5961,57,87.0
5962,81,111.0
5963,46,76.0
5964,63,93.0
5965,4,34.0
5966,3,33.0
5967,64,94.0
5968,58,88.0
5969,67,97.0
5970,90,120.0
5971,44,74.0
5972,80,110.0
5973,14,44.0
5974,67,97.0
5975,76,106.0
5976,4,34.0
5977,46,76.0
5978,88,118.0
5979,61,91.0
5980,89,119.0
5981,8,38.0
5982,92,122.0
5983,16,46.0
5984,46,76.0
5985,38,68.0
5986,57,87.0
5987,67,97.0
5988,3,33.0
5989,91,121.0
5990,19,49.0
5991,20,50.0
5992,70,100.0
5993,82,112.0
5994,78,108.0
5995,54,84.0
5996,36,66.0
5997,31,61.0
5998,27,57.0
5999,99,129.0
6000,47,77.0
6001,63,93.0
6002,74,104.0
6003,54,84.0
6004,61,91.0
6005,83,113.0
6006,24,54.0
6007,27,57.0
6008,53,83.0
6009,16,46.0
6010,64,94.0
6011,70,100.0
6012,65,95.0
6013,13,43.0
6014,16,46.0
6015,0,30.0
6016,88,118.0
6017,84,114.0
6018,94,124.0
6019,100,130.0
6020,27,57.0
6021,43,73.0
6022,37,67.0
6023,14,44.0
6024,58,88.0
6025,92,122.0
6026,16,46.0
6027,17,47.0
6028,44,74.0
6029,1,31.0
6030,28,58.0
6031,33,63.0
6032,33,63.0
6033,80,110.0
6034,76,106.0
6035,34,64.0
6036,96,126.0
6037,88,118.0
6038,43,73.0
6039,76,106.0
6040,87,117.0
6041,26,56.0
6042,0,30.0
6043,72,102.0
6044,0,30.0
6045,29,59.0
6046,83,113.0
6047,8,38.0
6048,58,88.0
6049,94,124.0
6050,47,77.0
6051,65,95.0
6052,72,102.0
6053,14,44.0
6054,8,38.0
6055,45,75.0
6056,71,101.0
6057,77,107.0
6058,32,62.0
6059,3,33.0
6060,69,99.0
6061,54,84.0
6062,34,64.0
6063,50,80.0
6064,79,109.0
6065,30,60.0
6066,92,122.0
6067,55,85.0
6068,31,61.0
6069,23,53.0
6070,93,123.0
6071,69,99.0
6072,41,71.0
6073,9,39.0
6074,25,55.0
6075,90,120.0
6076,4,34.0
6077,16,46.0
6078,49,79.0
6079,67,97.0
6080,48,78.0
6081,97,127.0
6082,51,81.0
6083,24,54.0
6084,75,105.0
6085,47,77.0
6086,99,129.0
6087,10,40.0
6088,54,84.0
6089,17,47.0
6090,98,128.0
6091,48,78.0
6092,74,104.0
6093,84,114.0
6094,60,90.0
6095,33,63.0
6096,58,88.0
6097,28,58.0
6098,97,127.0
6099,8,38.0
6100,41,71.0
6101,78,108.0
6102,53,83.0
6103,91,121.0
6104,55,85.0
6105,9,39.0
6106,87,117.0
6107,76,106.0
6108,77,107.0
6109,82,112.0
6110,24,54.0
6111,22,52.0
6112,44,74.0
6113,78,108.0
6114,97,127.0
6115,25,55.0
6116,75,105.0
6117,57,87.0
6118,50,80.0
6119,24,54.0
6120,23,53.0
6121,70,100.0
6122,6,36.0
6123,86,116.0
6124,1,31.0
6125,48,78.0
6126,71,101.0
6127,99,129.0
6128,47,77.0
6129,78,108.0
6130,16,46.0
6131,38,68.0
6132,9,39.0
6133,4,34.0
6134,12,42.0
6135,36,66.0
6136,68,98.0
6137,53,83.0
6138,14,44.0
6139,48,78.0
6140,89,119.0
6141,65,95.0
6142,67,97.0
6143,45,75.0
6144,14,44.0
6145,81,111.0
6146,10,40.0
6147,29,59.0
6148,8,38.0
6149,12,42.0
6150,26,56.0
6151,96,126.0
6152,29,59.0
6153,53,83.0
6154,75,105.0
6155,42,72.0
6156,23,53.0
6157,57,87.0
6158,56,86.0
6159,22,52.0
6160,79,109.0
6161,43,73.0
6162,97,127.0
6163,36,66.0
6164,83,113.0
6165,70,100.0
6166,25,55.0
6167,83,113.0
6168,68,98.0
6169,85,115.0
6170,28,58.0
6171,7,37.0
6172,28,58.0
6173,69,99.0
6174,57,87.0
6175,95,125.0
6176,45,75.0
6177,81,111.0
6178,46,76.0
6179,99,129.0
6180,76,106.0
6181,38,68.0
6182,5,35.0
6183,97,127.0
6184,43,73.0
6185,28,58.0
6186,45,75.0
6187,3,33.0
6188,37,67.0
6189,2,32.0
6190,34,64.0
6191,69,99.0
6192,1,31.0
6193,100,130.0
6194,83,113.0
6195,26,56.0
6196,75,105.0
6197,43,73.0
6198,55,85.0
6199,70,100.0
6200,22,52.0
6201,82,112.0
6202,88,118.0
6203,52,82.0
6204,83,113.0
6205,90,120.0
6206,88,118.0
6207,77,107.0
6208,72,102.0
6209,20,50.0
6210,20,50.0
6211,57,87.0
6212,97,127.0
6213,57,87.0
6214,6,36.0
6215,18,48.0
6216,71,101.0
6217,65,95.0
6218,15,45.0
6219,38,68.0
6220,2,32.0
6221,27,57.0
6222,37,67.0
6223,88,118.0
6224,17,47.0
6225,73,103.0
6226,96,126.0
6227,80,110.0
6228,12,42.0
6229,43,73.0
6230,60,90.0
6231,55,85.0
6232,34,64.0
6233,98,128.0
6234,52,82.0
6235,89,119.0
6236,69,99.0
6237,66,96.0
6238,31,61.0
6239,48,78.0
6240,10,40.0
6241,70,100.0
6242,41,71.0
6243,1,31.0
6244,72,102.0
6245,13,43.0
6246,35,65.0
6247,15,45.0
6248,43,73.0
6249,52,82.0
6250,3,33.0
6251,2,32.0
6252,94,124.0
6253,1,31.0
6254,56,86.0
6255,79,109.0
6256,100,130.0
6257,25,55.0
6258,31,61.0
6259,58,88.0
6260,39,69.0
6261,70,100.0
6262,60,90.0
6263,63,93.0
6264,88,118.0
6265,24,54.0
6266,27,57.0
6267,73,103.0
6268,73,103.0
6269,33,63.0
6270,93,123.0
6271,77,107.0
6272,23,53.0
6273,12,42.0
6274,65,95.0
6275,12,42.0
6276,19,49.0
6277,72,102.0
6278,64,94.0
6279,87,117.0
6280,42,72.0
6281,69,99.0
6282,32,62.0
6283,93,123.0
6284,76,106.0
6285,34,64.0
6286,3,33.0
6287,51,81.0
6288,100,130.0
6289,2,32.0
6290,77,107.0
6291,88,118.0
6292,29,59.0
6293,0,30.0
6294,7,37.0
6295,64,94.0
6296,24,54.0
6297,14,44.0
6298,16,46.0
6299,91,121.0
6300,53,83.0
6301,72,102.0
6302,51,81.0
6303,22,52.0
6304,65,95.0
6305,84,114.0
6306,74,104.0
6307,61,91.0
6308,13,43.0
6309,58,88.0
6310,99,129.0
6311,83,113.0
6312,39,69.0
6313,8,38.0
6314,31,61.0
6315,2,32.0
6316,59,89.0
6317,94,124.0
6318,98,128.0
6319,45,75.0
6320,7,37.0
6321,73,103.0
6322,100,130.0
6323,58,88.0
6324,50,80.0
6325,2,32.0
